before	IN	O 	O
.	.	.	.

there	EX	O	O
was	VBD	O	O
no	DT	O	O
evidence	NN	O	O
of	IN	O	O
any	DT	O	O
pharmacokinetic	JJ	O	O
interactions	NNS	O	O
between	IN	O	O
erbitux	NNP	B	B
and	CC	O	O
irinotecan	NN	D	D
.	.	.	.

cevimeline	NNP	D	B
should	MD	O	O
be	VB	O	O
administered	VBN	O	O
with	IN	O	O
caution	NN	O	O
to	TO	O	O
patients	NNS	O	O
taking	VBG	O	O
beta	NN	O	O
adrenergic	JJ	O	O
antagonists	NNS	O	O
","	","	O	O
because	IN	O	O
of	IN	O	O
the	DT	O	O
possibility	NN	O	O
of	IN	O	O
conduction	NN	O	O
disturbances	NNS	O	O
.	.	.	.

drugs	NNS	O	O
with	IN	O	O
parasympathomimetic	JJ	O	O
effects	NNS	O	O
administered	VBN	O	O
concurrently	RB	O	O
with	IN	O	O
cevimeline	NN	D	D
can	MD	O	O
be	VB	O	O
expected	VBN	O	O
to	TO	O	O
have	VB	O	O
additive	JJ	O	O
effects	NNS	O	O
.	.	.	.

cevimeline	NNP	D	D
might	MD	O	O
interfere	VB	O	O
with	IN	O	O
desirable	JJ	O	O
antimuscarinic	JJ	O	O
effects	NNS	O	O
of	IN	O	O
drugs	NNS	D	D
used	VBN	O	O
concomitantly	RB	O	O
.	.	.	.

drugs	NNS	O	O
which	WDT	O	O
inhibit	VBP	O	O
cyp2d6	NN	D	O
and	CC	O	O
cyp3a3/4	NN	O	D
also	RB	O	O
inhibit	VBP	O	O
the	DT	O	O
metabolism	NN	O	O
of	IN	O	O
cevimeline	NN	D	D
.	.	.	.

cevimeline	NNP	D	B
should	MD	O	O
be	VB	O	O
used	VBN	O	O
with	IN	O	O
caution	NN	O	O
in	IN	O	O
individuals	NNS	O	O
known	VBN	O	O
or	CC	O	O
suspected	VBN	O	O
to	TO	O	O
be	VB	O	O
deficient	JJ	O	O
in	IN	O	O
cyp2d6	NN	D	O
activity	NN	O	O
","	","	O	O
based	VBN	O	O
on	IN	O	O
previous	JJ	O	O
experience	NN	O	O
","	","	O	O
as	IN	O	O
they	PRP	O	O
may	MD	O	O
be	VB	O	O
at	IN	O	O
a	DT	O	O
higher	JJR	O	O
risk	NN	O	O
of	IN	O	O
adverse	JJ	O	O
events	NNS	O	O
.	.	.	.

in	IN	O	O
an	DT	O	O
in	FW	O	O
vitro	FW	O	O
study	NN	O	O
","	","	O	O
cytochrome	NN	O	O
p450	NN	O	O
isozymes	NNS	O	O
1a2	NN	O	O
","	","	O	O
2a6	NN	O	O
","	","	O	O
2c9	NN	O	O
","	","	O	O
2c19	NN	O	O
","	","	O	O
2d6	NN	O	O
","	","	O	O
2.00E+01	NN	O	O
","	","	O	O
and	CC	O	O
3a4	NN	O	O
were	VBD	O	O
not	RB	O	O
inhibited	VBN	O	O
by	IN	O	O
exposure	NN	O	O
to	TO	O	O
cevimeline	NN	D	D
.	.	.	.

there	EX	O	O
are	VBP	O	O
no	DT	O	O
known	JJ	O	O
drug/drug	NN	O	O
interactions	NNS	O	O
with	IN	O	O
chlorambucil	NN	D	O
.	.	.	.

although	IN	O	O
clinical	JJ	O	O
studies	NNS	O	O
have	VBP	O	O
not	RB	O	O
established	VBN	O	O
a	DT	O	O
cause	NN	O	O
and	CC	O	O
effect	NN	O	O
relationship	NN	O	O
","	","	O	O
physicians	NNS	O	O
should	MD	O	O
be	VB	O	O
aware	JJ	O	O
that	IN	O	O
variable	JJ	O	O
effects	NNS	O	O
an	DT	O	O
blood	NN	O	O
coagulation	NN	O	O
have	VBP	O	O
been	VBN	O	O
reported	VBN	O	O
very	RB	O	O
rarely	RB	O	O
in	IN	O	O
patients	NNS	O	O
receiving	VBG	O	O
oral	JJ	O	O
anticoagulants	NNS	G	G
and	CC	O	O
chlordiazepoxide	NN	D	D
.	.	.	.

the	DT	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
alcohol	NN	D	D
or	CC	O	O
other	JJ	O	O
central	JJ	O	O
nervous	JJ	O	O
system	NN	O	O
depressants	NNS	O	O
may	MD	O	O
have	VB	O	O
an	DT	O	O
additive	JJ	O	O
effect	NN	O	O
.	.	.	.

the	DT	O	O
administration	NN	O	O
of	IN	O	O
local	JJ	O	O
anesthetic	JJ	O	G
solutions	NNS	O	O
containing	VBG	O	O
epinephrine	NN	D	D
or	CC	O	O
norepinephrine	NN	D	D
to	TO	O	O
patients	NNS	O	O
receiving	VBG	O	O
monoamine	NN	O	O
oxidase	NN	O	O
inhibitors	NNS	O	O
","	","	O	O
tricyclic	JJ	O	G
antidepressants	NNS	G	G
or	CC	O	O
phenothiazines	NNS	G	G
may	MD	O	O
produce	VB	O	O
severe	JJ	O	O
","	","	O	O
prolonged	JJ	O	O
hypotension	NN	O	O
or	CC	O	O
hypertension	NN	O	O
.	.	.	.

concurrent	JJ	O	O
use	NN	O	O
of	IN	O	O
these	DT	O	O
agents	NNS	O	O
should	MD	O	O
generally	RB	O	O
be	VB	O	O
avoided	VBN	O	O
.	.	.	.

in	IN	O	O
situations	NNS	O	O
when	WRB	O	O
concurrent	JJ	O	O
therapy	NN	O	O
is	VBZ	O	O
necessary	JJ	O	O
","	","	O	O
careful	JJ	O	O
patient	NN	O	O
monitoring	NN	O	O
is	VBZ	O	O
essential	JJ	O	O
.	.	.	.

concurrent	JJ	O	O
administration	NN	O	O
of	IN	O	O
vasopressor	NN	O	G
drugs	NNS	D	D
-lrb-	-LRB-	O	O
for	IN	O	O
the	DT	O	O
treatment	NN	O	O
of	IN	O	O
hypotension	NN	O	O
related	JJ	O	O
to	TO	O	O
obstetric	JJ	O	O
blocks	NNS	O	O
-rrb-	-RRB-	O	O
and	CC	O	O
ergot-type	JJ	O	O
oxytocic	JJ	O	O
drugs	NNS	D	D
may	MD	O	O
cause	VB	O	O
severe	JJ	O	O
","	","	O	O
persistent	JJ	O	O
hypertension	NN	O	O
or	CC	O	O
cerebrovascular	JJ	O	O
accidents	NNS	O	O
.	.	.	.

the	DT	O	O
para-aminobenzoic	JJ	O	O
acid	NN	O	O
metabolite	NN	O	O
of	IN	O	O
chloroprocaine	NN	D	D
inhibits	VBZ	O	O
the	DT	O	O
action	NN	O	O
of	IN	O	O
sulfonamides	NNS	G	G
.	.	.	.

therefore	RB	O	O
","	","	O	O
chloroprocaine	NN	D	D
should	MD	O	O
not	RB	O	O
be	VB	O	O
used	VBN	O	O
in	IN	O	O
any	DT	O	O
condition	NN	O	O
in	IN	O	O
which	WDT	O	O
a	DT	O	O
sulfonamide	NN	O	O
drug	NN	D	O
is	VBZ	O	O
being	VBG	O	O
employed	VBN	O	O
.	.	.	.

antacids	NNS	G	G
and	CC	O	O
kaolin	NN	D	O
:	:	O	O
antacids	NNS	G	G
and	CC	O	O
kaolin	NN	D	D
can	MD	O	O
reduce	VB	O	O
absorption	NN	O	O
of	IN	O	O
chloroquine	NN	D	D
.	.	.	.

an	DT	O	O
interval	NN	O	O
of	IN	O	O
at	IN	O	O
least	JJS	O	O
4	CD	O	O
hours	NNS	O	O
between	IN	O	O
intake	NN	O	O
of	IN	O	O
these	DT	O	O
agents	NNS	O	O
and	CC	O	O
chloroquine	NN	D	O
should	MD	O	O
be	VB	O	O
observed	VBN	O	O
.	.	.	.

cimetidine	NNP	D	D
:	:	O	O
cimetidine	NNP	D	D
can	MD	O	O
inhibit	VB	O	O
the	DT	O	O
metabolism	NN	O	O
of	IN	O	O
chloroquine	NN	D	D
","	","	O	O
increasing	VBG	O	O
its	PRP$	O	O
plasma	NN	O	O
level	NN	O	O
.	.	.	.

concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
cimetidine	NN	D	D
should	MD	O	O
be	VB	O	O
avoided	VBN	O	O
.	.	.	.

ampicillin	NNP	D	D
:	:	O	O
in	IN	O	O
a	DT	O	O
study	NN	O	O
of	IN	O	O
healthy	JJ	O	O
volunteers	NNS	O	O
","	","	O	O
chloroquine	NN	D	D
significantly	RB	O	O
reduced	VBD	O	O
the	DT	O	O
bioavailability	NN	O	O
of	IN	O	O
ampicillin	NN	D	D
.	.	.	.

an	DT	O	O
interval	NN	O	O
of	IN	O	O
at	IN	O	O
least	JJS	O	O
two	CD	O	O
hours	NNS	O	O
between	IN	O	O
intake	NN	O	O
of	IN	O	O
this	DT	O	O
agent	NN	O	O
and	CC	O	O
chloroquine	NN	D	D
should	MD	O	O
be	VB	O	O
observed	VBN	O	O
.	.	.	.

cyclosporin	NN	D	D
:	:	O	O
after	IN	O	O
introduction	NN	O	O
of	IN	O	O
chloroquine	NN	D	D
-lrb-	-LRB-	O	O
oral	JJ	O	O
form	NN	O	O
-rrb-	-RRB-	O	O
","	","	O	O
a	DT	O	O
sudden	JJ	O	O
increase	NN	O	O
in	IN	O	O
serum	NN	O	O
cyclosporin	NN	D	O
level	NN	O	O
has	VBZ	O	O
been	VBN	O	O
reported	VBN	O	O
.	.	.	.

therefore	RB	O	O
","	","	O	O
close	JJ	O	O
monitoring	NN	O	O
of	IN	O	O
serum	NN	O	O
cyclosporin	NN	D	O
level	NN	O	O
is	VBZ	O	O
recommended	VBN	O	O
and	CC	O	O
","	","	O	O
if	IN	O	O
necessary	JJ	O	O
","	","	O	O
chloroquine	NN	D	O
should	MD	O	O
be	VB	O	O
discontinued	VBN	O	O
.	.	.	.

when	WRB	O	O
given	VBN	O	O
concurrently	RB	O	O
the	DT	O	O
following	VBG	O	O
drugs	NNS	D	D
may	MD	O	O
interact	VB	O	O
with	IN	O	O
thiazide	JJ	O	G
diuretics	NNS	G	G
.	.	.	.

-	:	O	O
alcohol	NN	D	D
","	","	O	O
barbiturates	NNS	G	G
","	","	O	O
or	CC	O	O
narcotics	NNS	G	G
:	:	O	O
potentiation	NN	O	O
of	IN	O	O
otthostatic	JJ	O	O
hypotension	NN	O	O
may	MD	O	O
occu	VB	O	O
.	.	.	.

-	:	O	O
antidiabetic	JJ	O	O
drugs	NNS	D	D
:	:	O	O
-lrb-	-LRB-	O	O
oral	JJ	O	O
agents	NNS	O	O
and	CC	O	O
insulin	NN	D	D
-rrb-	-RRB-	O	O
dosage	NN	O	O
adjustment	NN	O	O
of	IN	O	O
the	DT	O	O
antidiabetic	JJ	O	D
drug	NN	D	O
may	MD	O	O
be	VB	O	O
require	VB	O	O
.	.	.	.

-	:	O	O
other	JJ	O	O
antihypertensive	JJ	O	G
drugs	NNS	D	D
:	:	O	O
additive	JJ	O	O
effect	NN	O	O
or	CC	O	O
potentiatio	NN	O	D
.	.	.	.

-	:	O	O
cholestyramine	NN	D	D
and	CC	O	O
colestipol	NN	D	D
resins	NNS	G	G
:	:	O	O
cholestytamine	NN	D	D
and	CC	O	O
colestipol	NN	D	O
resins	NNS	G	G
have	VBP	O	O
the	DT	O	O
potential	NN	O	O
of	IN	O	O
binding	VBG	O	O
thiazide	JJ	O	G
diuretics	NNS	G	G
and	CC	O	O
reducing	VBG	O	O
diuretic	JJ	G	G
absorption	NN	O	O
from	IN	O	O
the	DT	O	O
gastrointestinal	JJ	O	O
trac	NN	O	O
.	.	.	.

-	:	O	O
corticosteroids	NNS	G	G
","	","	O	O
acth	NN	D	D
:	:	O	O
intensified	VBN	O	O
electrolyte	NN	O	O
depletion	NN	O	O
","	","	O	O
particularly	RB	O	O
hypokalemi	NN	O	O
.	.	.	.

-	:	O	O
pressor	NN	O	O
amines	NNS	O	O
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
norepinephrine	NN	D	D
-rrb-	-RRB-	O	O
:	:	O	O
possible	JJ	O	O
decreased	VBN	O	O
response	NN	O	O
to	TO	O	O
pressor	NN	O	O
amines	NNS	O	O
but	CC	O	O
not	RB	O	O
sufficient	JJ	O	O
to	TO	O	O
preclude	VB	O	O
their	PRP$	O	O
us	PRP	O	O
.	.	.	.

-	:	O	O
skeletal	JJ	O	O
muscle	NN	O	O
relaxants	NNS	O	O
","	","	O	O
nondepolarizing	JJ	O	O
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
tubocurarine	NN	D	D
-rrb-	-RRB-	O	O
:	:	O	O
possible	JJ	O	O
increased	VBN	O	O
responsiveness	NN	O	O
to	TO	O	O
the	DT	O	O
muscle	NN	O	O
relaxan	NN	O	O
.	.	.	.

-	:	O	O
lithium	NN	D	D
:	:	O	O
generally	RB	O	O
should	MD	O	O
not	RB	O	O
be	VB	O	O
given	VBN	O	O
with	IN	O	O
diuretics	NNS	G	G
.	.	.	.

diuretic	JJ	O	G
agents	NNS	O	O
reduce	VB	O	O
the	DT	O	O
renal	JJ	O	O
clearance	NN	O	O
of	IN	O	O
lithium	NN	D	D
and	CC	O	O
add	VB	O	O
a	DT	O	O
high	JJ	O	O
risk	NN	O	O
of	IN	O	O
lithium	NN	D	D
toxicity	NN	O	O
.	.	.	.

refer	VB	O	O
to	TO	O	O
the	DT	O	O
package	NN	O	O
insert	NN	O	O
for	IN	O	O
lithium	NN	D	D
preparations	NNS	O	O
before	IN	O	O
use	NN	O	O
of	IN	O	O
such	JJ	O	O
preparations	NNS	O	O
with	IN	O	O
chlorothiazid	NN	O	D
.	.	.	.

-	:	O	O
non-steroidal	JJ	O	O
anti-inflammatory	JJ	O	O
drugs	NNS	O	O
:	:	O	O
in	IN	O	O
some	DT	O	O
patients	NNS	O	O
","	","	O	O
the	DT	O	O
administration	NN	O	O
of	IN	O	O
a	DT	O	O
non-steroidal	JJ	O	O
anti-inflammatory	JJ	O	G
agent	NN	O	O
can	MD	O	O
reduce	VB	O	O
the	DT	O	O
diuretic	JJ	G	G
","	","	O	O
natriuretic	JJ	O	O
","	","	O	O
and	CC	O	O
antihypertensive	JJ	O	G
effects	NNS	O	O
of	IN	O	O
loop	NN	O	O
","	","	O	O
potassium-sparing	NN	O	O
and	CC	O	O
thiazide	JJ	O	G
diuretics	NNS	G	G
.	.	.	.

therefore	RB	O	O
","	","	O	O
when	WRB	O	O
chlorothiazide	NN	D	D
and	CC	O	O
non-steroidal	JJ	O	O
anti-inflammatory	JJ	O	G
agents	NNS	O	O
are	VBP	O	O
used	VBN	O	O
concomitantly	RB	O	O
","	","	O	O
the	DT	O	O
patient	NN	O	O
should	MD	O	O
be	VB	O	O
observed	VBN	O	O
closely	RB	O	O
to	TO	O	O
determine	VB	O	O
if	IN	O	O
the	DT	O	O
desired	VBN	O	O
effect	NN	O	O
of	IN	O	O
the	DT	O	O
diuretic	JJ	G	G
is	VBZ	O	O
obtaine	NN	O	O
.	.	.	.

-	:	O	O
drug/laboratory	NN	O	O
test	NN	O	O
interactions	NNS	O	O
:	:	O	O
thiazides	NNS	G	G
should	MD	O	O
be	VB	O	O
discontinued	VBN	O	O
before	IN	O	O
carrying	VBG	O	O
out	RP	O	O
tests	NNS	O	O
for	IN	O	O
parathyroid	JJ	O	O
function	NN	O	O
.	.	.	.

chlorotrianisene	NN	D	D
may	MD	O	O
interact	VB	O	O
with	IN	O	O
antidepressants	NNS	G	G
","	","	O	O
aspirin	NN	B	B
","	","	O	O
barbiturates	NNS	G	G
","	","	O	O
bromocriptine	NN	D	O
","	","	O	O
calcium	NN	D	D
supplements	NNS	O	O
","	","	O	O
corticosteroids	NNS	G	G
","	","	O	O
corticotropin	NN	D	D
","	","	O	O
cyclosporine	NN	D	D
","	","	O	O
dantrolene	NN	D	D
","	","	O	O
nicotine	NN	D	D
","	","	O	O
somatropin	NN	D	D
","	","	O	O
tamoxifen	NN	D	D
","	","	O	O
and	CC	O	O
warfarin	NN	D	D
.	.	.	.

may	NNP	O	O
interact	VBP	O	O
with	IN	O	O
skin	NN	O	O
products	NNS	O	O
or	CC	O	O
shampoos	NNS	O	O
for	IN	O	O
dandruff	NN	O	O
or	CC	O	O
psoriasis	NN	O	D
.	.	.	.

substrate	NN	O	O
of	IN	O	O
cyp2d6	NN	D	O
-lrb-	-LRB-	O	O
minor	JJ	O	O
-rrb-	-RRB-	O	O
","	","	O	O
3a4	NN	O	O
-lrb-	-LRB-	O	O
major	JJ	O	O
-rrb-	-RRB-	O	O
;	:	O	O
.	.	.	.

inhibits	VBZ	O	O
cyp2d6	NN	D	O
-lrb-	-LRB-	O	O
weak	JJ	O	O
-rrb-	-RRB-	O	O
.	.	.	.

increased	VBN	O	O
toxicity	NN	O	O
-lrb-	-LRB-	O	O
cns	NN	O	O
depression	NN	O	O
-rrb-	-RRB-	O	O
:	:	O	O
cns	NN	O	O
depressants	NNS	O	O
","	","	O	O
mao	NN	O	O
inhibitors	NNS	O	O
","	","	O	O
tricyclic	JJ	O	G
antidepressants	NNS	G	G
","	","	O	O
phenothiazines	NNS	G	G
.	.	.	.

cyp3a4	NN	D	D
inhibitors	NNS	O	O
:	:	O	O
may	NNP	O	O
increase	VB	O	O
the	DT	O	O
levels/effects	NNS	O	O
of	IN	O	O
chlorpheniramine	NN	D	O
.	.	.	.

example	NN	O	O
inhibitors	NNS	O	O
include	VBP	O	O
azole	NN	O	O
antifungals	NNS	O	G
","	","	O	O
ciprofloxacin	NN	D	D
","	","	O	O
clarithromycin	NN	D	D
","	","	O	O
diclofenac	NN	D	D
","	","	O	O
doxycycline	NN	D	D
","	","	O	O
erythromycin	NN	D	D
","	","	O	O
imatinib	NN	D	D
","	","	O	O
isoniazid	NN	D	D
","	","	O	O
nefazodone	NN	D	D
","	","	O	O
nicardipine	NN	D	D
","	","	O	O
propofol	NN	D	D
","	","	O	O
protease	NN	O	O
inhibitors	NNS	O	O
","	","	O	O
quinidine	NN	D	D
","	","	O	O
and	CC	O	O
verapamil	NN	D	D
.	.	.	.

the	DT	O	O
concurrent	JJ	O	O
use	NN	O	O
of	IN	O	O
two	CD	O	O
or	CC	O	O
more	JJR	O	O
drugs	NNS	D	D
with	IN	O	O
anticholinergic	JJ	G	G
activity	NN	O	O
--	:	O	O
such	JJ	O	O
as	IN	O	O
an	DT	O	O
antipsychotic	JJ	O	O
drug	NN	D	O
-lrb-	-LRB-	O	O
eg	FW	O	O
","	","	O	O
chlorpromazine	NN	D	D
-rrb-	-RRB-	O	O
","	","	O	O
an	DT	O	O
antiparkinsonian	JJ	O	O
drug	NN	D	O
-lrb-	-LRB-	O	O
eg	FW	O	O
","	","	O	O
trihexyphenidyl	NN	D	D
-rrb-	-RRB-	O	O
","	","	O	O
and/or	CC	O	O
a	DT	O	O
tricyclic	JJ	O	G
antidepressant	JJ	O	G
-lrb-	-LRB-	O	O
eg	FW	O	O
","	","	O	O
amitriptyline	NNP	D	D
-rrb-	-RRB-	O	O
--	:	O	O
commonly	RB	O	O
results	VBZ	O	O
in	IN	O	O
excessive	JJ	O	O
anticholinergic	JJ	G	G
effects	NNS	O	O
","	","	O	O
including	VBG	O	O
dry	JJ	O	O
mouth	NN	O	O
and	CC	O	O
associated	VBN	O	O
dental	JJ	O	O
complications	NNS	O	O
","	","	O	O
blurred	VBD	O	O
vision	NN	O	O
","	","	O	O
and	CC	O	O
","	","	O	O
in	IN	O	O
patients	NNS	O	O
exposed	VBN	O	O
to	TO	O	O
high	JJ	O	O
temperature	NN	O	O
and	CC	O	O
humidity	NN	O	D
","	","	O	O
hyperpyrexia	NN	O	O
.	.	.	.

interactions	NNS	O	O
may	MD	O	O
also	RB	O	O
occur	VB	O	O
with	IN	O	O
the	DT	O	O
following	NN	O	O
:	:	O	O
anti-depressants/anti-anxiety	JJ	O	O
drugs	NNS	D	D
","	","	O	O
drugs	NNS	D	D
used	VBN	O	O
to	TO	O	O
treat	VB	O	O
an	DT	O	O
overactive	JJ	O	O
thyroid	NN	D	G
","	","	O	O
beta-blockers	NNS	G	G
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
propranolol	NN	D	D
-rrb-	-RRB-	O	O
","	","	O	O
sparfloxacin	NN	D	D
","	","	O	O
grepafloxacin	NN	D	D
","	","	O	O
guanethidine	NN	D	D
","	","	O	O
guanadrel	NN	D	D
","	","	O	O
metrizamide	NN	D	D
","	","	O	O
cabergoline	NN	D	D
","	","	O	O
lithium	NN	D	D
","	","	O	O
narcotic	JJ	G	O
pain	NN	O	O
medication	NN	O	O
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
codeine	NN	D	D
-rrb-	-RRB-	O	O
","	","	O	O
drugs	NNS	D	D
used	VBN	O	O
to	TO	O	O
aid	VB	O	O
sleep	NN	O	O
","	","	O	O
drowsiness-causing	JJ	O	O
antihistamines	NNS	G	G
-lrb-	-LRB-	O	O
e.g.	FW	O	O
","	","	O	O
diphenhydramine	NN	D	D
-rrb-	-RRB-	O	O
","	","	O	O
any	DT	O	O
other	JJ	O	O
drugs	NNS	D	D
that	WDT	O	O
may	MD	O	O
make	VB	O	O
you	PRP	O	O
drowsy	JJ	O	O
.	.	.	.

the	DT	O	O
hypoglycemic	JJ	O	G
action	NN	O	O
of	IN	O	O
sulfonylurea	NN	G	D
may	MD	O	O
be	VB	O	O
potentiated	VBN	O	O
by	IN	O	O
certain	JJ	O	O
drugs	NNS	D	D
including	VBG	O	O
nonsteroidal	JJ	O	O
anti-inflammatory	JJ	O	G
agents	NNS	O	O
and	CC	O	O
other	JJ	O	O
drugs	NNS	D	D
that	WDT	O	O
are	VBP	O	O
highly	RB	O	O
protein	NN	O	O
bound	VBD	O	O
","	","	O	O
salicylates	NNS	G	G
","	","	O	O
sulfonamides	NNS	G	G
","	","	O	O
chloramphenicol	NN	D	D
","	","	O	O
probenecid	NN	D	D
","	","	O	O
coumarins	NNS	G	G
","	","	O	O
monoamine	NN	O	O
oxidase	NN	O	O
inhibitors	NNS	O	O
","	","	O	O
and	CC	O	O
beta	NN	O	O
adrenergic	JJ	O	G
blocking	VBG	O	O
agents	NNS	O	O
.	.	.	.

when	WRB	O	O
such	JJ	O	O
drugs	NNS	D	D
are	VBP	O	O
administered	VBN	O	O
to	TO	O	O
a	DT	O	O
patient	NN	O	O
receiving	VBG	O	O
diabinese	NNP	B	B
","	","	O	O
the	DT	O	O
patient	NN	O	O
should	MD	O	O
be	VB	O	O
observed	VBN	O	O
closely	RB	O	O
for	IN	O	O
hypoglycemia	NN	O	O
.	.	.	.

when	WRB	O	O
such	JJ	O	O
drugs	NNS	D	D
are	VBP	O	O
withdrawn	VBN	O	O
from	IN	O	O
a	DT	O	O
patient	NN	O	O
receiving	VBG	O	O
diabinese	NNP	B	B
","	","	O	O
the	DT	O	O
patient	NN	O	O
should	MD	O	O
be	VB	O	O
observed	VBN	O	O
closely	RB	O	O
for	IN	O	O
loss	NN	O	O
of	IN	O	O
control	NN	O	O
.	.	.	.

certain	JJ	O	O
drugs	NNS	D	D
tend	VBP	O	O
to	TO	O	O
produce	VB	O	O
hyperglycemia	NN	O	O
and	CC	O	O
may	MD	O	O
lead	VB	O	O
to	TO	O	O
loss	NN	O	O
of	IN	O	O
control	NN	O	O
.	.	.	.

these	DT	O	O
drugs	NNS	D	D
include	VBP	O	O
the	DT	O	O
thiazides	NNS	G	G
and	CC	O	O
other	JJ	O	O
diuretics	NNS	G	G
","	","	O	O
corticosteroids	NNS	G	G
","	","	O	O
phenothiazines	NNS	G	G
","	","	O	O
thyroid	NN	D	G
products	NNS	O	O
","	","	O	O
estrogens	NNS	G	G
","	","	O	O
oral	JJ	O	O
contraceptives	NNS	G	G
","	","	O	O
phenytoin	NN	D	D
","	","	O	O
nicotinic	JJ	O	O
acid	NN	O	O
","	","	O	O
sympathomimetics	NNS	G	G
","	","	O	O
calcium	NN	D	D
channel	NN	O	O
blocking	VBG	O	O
drugs	NNS	D	D
","	","	O	O
and	CC	O	O
isoniazid	NN	D	D
.	.	.	.

when	WRB	O	O
such	JJ	O	O
drugs	NNS	D	D
are	VBP	O	O
administered	VBN	O	O
to	TO	O	O
a	DT	O	O
patient	NN	O	O
receiving	VBG	O	O
diabinese	NNP	B	B
","	","	O	O
the	DT	O	O
patient	NN	O	O
should	MD	O	O
be	VB	O	O
closely	RB	O	O
observed	VBN	O	O
for	IN	O	O
loss	NN	O	O
of	IN	O	O
control	NN	O	O
.	.	.	.

when	WRB	O	O
such	JJ	O	O
drugs	NNS	D	D
are	VBP	O	O
withdrawn	VBN	O	O
from	IN	O	O
a	DT	O	O
patient	NN	O	O
receiving	VBG	O	O
diabinese	NNP	B	B
","	","	O	O
the	DT	O	O
patient	NN	O	O
should	MD	O	O
be	VB	O	O
observed	VBN	O	O
closely	RB	O	O
for	IN	O	O
hypoglycemia	NN	O	O
.	.	.	.

since	IN	O	O
animal	NN	O	O
studies	NNS	O	O
suggest	VBP	O	O
that	IN	O	O
the	DT	O	O
action	NN	O	O
of	IN	O	O
barbiturates	NNS	G	G
may	MD	O	O
be	VB	O	O
prolonged	VBN	O	O
by	IN	O	O
therapy	NN	O	O
with	IN	O	O
chlorpropamide	NN	D	D
","	","	O	O
barbiturates	NNS	G	G
should	MD	O	O
be	VB	O	O
employed	VBN	O	O
with	IN	O	O
caution	NN	O	O
.	.	.	.

in	IN	O	O
some	DT	O	O
patients	NNS	O	O
","	","	O	O
a	DT	O	O
disulfiram-like	JJ	O	O
reaction	NN	O	O
may	MD	O	O
be	VB	O	O
produced	VBN	O	O
by	IN	O	O
the	DT	O	O
ingestion	NN	O	O
of	IN	O	O
alcohol	NN	D	D
.	.	.	.

a	DT	O	O
potential	JJ	O	O
interaction	NN	O	O
between	IN	O	O
oral	JJ	O	O
miconazole	NN	D	D
and	CC	O	O
oral	JJ	O	O
hypoglycemic	JJ	O	G
agents	NNS	O	O
leading	VBG	O	O
to	TO	O	O
severe	JJ	O	O
hypoglycemia	NN	O	O
has	VBZ	O	O
been	VBN	O	O
reported	VBN	O	O
.	.	.	.

whether	IN	O	O
this	DT	O	O
interaction	NN	O	O
also	RB	O	O
occurs	VBZ	O	O
with	IN	O	O
the	DT	O	O
intravenous	JJ	O	O
","	","	O	O
topical	JJ	O	O
","	","	O	O
or	CC	O	O
vaginal	JJ	O	O
preparations	NNS	O	O
of	IN	O	O
miconazole	NN	D	D
is	VBZ	O	O
not	RB	O	O
known	VBN	O	O
.	.	.	.

chlorprothixene	NN	D	D
may	MD	O	O
increase	VB	O	O
the	DT	O	O
plasma-level	NN	O	O
of	IN	O	O
concomitantly	RB	O	O
given	VBN	O	O
lithium	NN	D	D
.	.	.	.

in	IN	O	O
order	NN	O	O
to	TO	O	O
avoid	VB	O	O
lithium	NN	D	D
intoxication	NN	O	O
","	","	O	O
lithium	NN	D	D
plasma	NN	O	O
levels	NNS	O	O
should	MD	O	O
be	VB	O	O
monitored	VBN	O	O
closely	RB	O	O
.	.	.	.

if	IN	O	O
chlorprothixene	NN	D	D
is	VBZ	O	O
given	VBN	O	O
concomitantly	RB	O	O
with	IN	O	O
opioids	NNS	G	G
","	","	O	O
the	DT	O	O
opioid	JJ	G	O
dose	NN	O	O
should	MD	O	O
be	VB	O	O
reduced	VBN	O	O
-lrb-	-LRB-	O	O
by	IN	O	O
approx	RB	O	O
.	.	.	.

50	CD	O	O
%	NN	O	O
-rrb-	-RRB-	O	O
","	","	O	O
because	IN	O	O
chlorprothixene	NN	D	D
amplifies	VBZ	O	O
the	DT	O	O
therapeutic	JJ	O	O
actions	NNS	O	O
and	CC	O	O
side-effects	NNS	O	O
of	IN	O	O
opioids	NNS	G	G
massively	RB	O	O
.	.	.	.

avoid	VB	O	O
the	DT	O	O
concomitant	JJ	O	O
use	NN	O	O
of	IN	O	O
chlorprothixene	NN	D	D
and	CC	O	O
tramadol	NN	D	D
-lrb-	-LRB-	O	O
ultram	NN	B	O
-rrb-	-RRB-	O	O
.	.	.	.

massive	JJ	O	O
seizures	NNS	O	O
may	MD	O	O
be	VB	O	O
encountered	VBN	O	O
with	IN	O	O
this	DT	O	O
