capsule,NN,O
-lrb-,-LRB-,O
n,NN,O
=,JJ,O
12,CD,O
-rrb-,-RRB-,O
",",",",O
mean,VB,O
gabapentin,NN,D
auc,NN,O
increased,VBN,O
by,IN,O
44,CD,O
%,NN,O
compared,VBN,O
to,TO,O
gabapentin,NN,D
administered,VBN,O
without,IN,O
morphine,NN,D
.,.,.
,,
morphine,NNP,D
pharmacokinetic,JJ,O
parameter,NN,O
values,NNS,O
were,VBD,O
not,RB,O
affected,VBN,O
by,IN,O
administration,NN,O
of,IN,O
neurontin,NNP,B
2,CD,O
hours,NNS,O
after,IN,O
morphine,NN,D
.,.,.
,,
the,DT,O
magnitude,NN,O
of,IN,O
interaction,NN,O
at,IN,O
other,JJ,O
doses,NNS,O
is,VBZ,O
not,RB,O
known,VBN,O
.,.,.
,,
cimetidine,NNP,D
:,:,O
in,IN,O
the,DT,O
presence,NN,O
of,IN,O
cimetidine,NN,D
at,IN,O
300,CD,O
mg,NN,O
qid,NN,O
-lrb-,-LRB-,O
n,NN,O
=,JJ,O
12,CD,O
-rrb-,-RRB-,O
the,DT,O
mean,NN,O
apparent,JJ,O
oral,JJ,O
clearance,NN,O
of,IN,O
gabapentin,NN,D
fell,VBD,O
by,IN,O
14,CD,O
%,NN,O
and,CC,O
creatinine,NN,O
clearance,NN,O
fell,VBD,O
by,IN,O
10,CD,O
%,NN,O
.,.,.
,,
thus,RB,O
cimetidine,NN,D
appeared,VBD,O
to,TO,O
alter,VB,O
the,DT,O
renal,JJ,O
excretion,NN,O
of,IN,O
both,CC,O
gabapentin,NN,D
and,CC,O
creatinine,NN,O
",",",",O
an,DT,O
endogenous,JJ,O
marker,NN,O
of,IN,O
renal,JJ,O
function,NN,O
.,.,.
,,
this,DT,O
small,JJ,O
decrease,NN,O
in,IN,O
excretion,NN,O
of,IN,O
gabapentin,NN,D
by,IN,O
cimetidine,NN,D
is,VBZ,O
not,RB,O
expected,VBN,O
to,TO,O
be,VB,O
of,IN,O
clinical,JJ,O
importance,NN,O
.,.,.
,,
the,DT,O
effect,NN,O
of,IN,O
gabapentin,NN,D
on,IN,O
cimetidine,NN,D
was,VBD,O
not,RB,O
evaluated,VBN,O
.,.,.
,,
oral,JJ,O
contraceptive,NNP,G
:,:,O
based,VBN,O
on,IN,O
auc,NN,O
and,CC,O
half-life,NN,O
",",",",O
multiple-dose,JJ,O
pharmacokinetic,JJ,O
profiles,NNS,O
of,IN,O
norethindrone,NN,D
and,CC,O
ethinyl,NN,O
estradiol,NN,O
following,VBG,O
administration,NN,O
of,IN,O
tablets,NNS,O
containing,VBG,O
2.5,CD,O
mg,NN,O
of,IN,O
norethindrone,NN,D
acetate,NN,O
and,CC,O
50,CD,O
mcg,NN,O
of,IN,O
ethinyl,NN,O
estradiol,NN,O
were,VBD,O
similar,JJ,O
with,IN,O
and,CC,O
without,IN,O
coadministration,NN,O
of,IN,O
gabapentin,NN,D
-lrb-,-LRB-,O
400,CD,O
mg,NN,O
tid,NN,O
.,.,.
,,
n,NN,O
=,JJ,O
13,CD,O
-rrb-,-RRB-,O
.,.,.
,,
the,DT,O
cmax,NN,O
of,IN,O
norethindrone,NN,D
was,VBD,O
13,CD,O
%,NN,O
higher,JJR,O
when,WRB,O
it,PRP,O
was,VBD,O
coadministered,VBN,O
with,IN,O
gabapentin,NN,D
.,.,.
,,
this,DT,O
interaction,NN,O
is,VBZ,O
not,RB,O
expected,VBN,O
to,TO,O
be,VB,O
of,IN,O
clinical,JJ,O
importance,NN,O
.,.,.
,,
antacid,NN,G
-lrb-,-LRB-,O
maalox,NNP,B
-rrb-,-RRB-,O
:,:,O
maalox,NNP,B
reduced,VBD,O
the,DT,O
bioavailability,NN,O
of,IN,O
gabapentin,NN,D
-lrb-,-LRB-,O
n,NN,O
=,JJ,O
16,CD,O
-rrb-,-RRB-,O
by,IN,O
about,RB,O
20,CD,O
%,NN,O
.,.,.
,,
this,DT,O
decrease,NN,O
in,IN,O
bioavailability,NN,O
was,VBD,O
about,IN,O
5,CD,O
%,NN,O
when,WRB,O
gabapentin,NN,D
was,VBD,O
administered,VBN,O
2,CD,O
hours,NNS,O
after,IN,O
maalox,NNP,B
.,.,.
,,
it,PRP,O
is,VBZ,O
recommended,VBN,O
that,IN,O
gabapentin,NN,D
be,VB,O
taken,VBN,O
at,IN,O
least,JJS,O
2,CD,O
hours,NNS,O
following,VBG,O
maalox,NNP,B
administration,NN,O
.,.,.
,,
effect,NN,O
of,IN,O
probenecid,NNP,D
:,:,O
probenecid,NNP,D
is,VBZ,O
a,DT,O
blocker,NN,O
of,IN,O
renal,JJ,O
tubular,JJ,O
secretion,NN,O
.,.,.
,,
gabapentin,NNP,D
pharmacokinetic,JJ,O
parameters,NNS,O
without,IN,O
and,CC,O
with,IN,O
probenecid,NN,D
were,VBD,O
comparable,JJ,O
.,.,.
,,
this,DT,O
indicates,VBZ,O
that,IN,O
gabapentin,NN,D
does,VBZ,O
not,RB,O
undergo,VB,O
renal,JJ,O
tubular,JJ,O
secretion,NN,O
by,IN,O
the,DT,O
pathway,NN,O
that,WDT,O
is,VBZ,O
blocked,VBN,O
by,IN,O
probenecid,NN,D
.,.,.
,,
drug/laboratory,NNP,O
tests,NNP,O
interactions,NNS,O
because,IN,O
FALSE,JJ,O
positive,JJ,O
readings,NNS,O
were,VBD,O
reported,VBN,O
with,IN,O
the,DT,O
ames,NNP,O
n-multistix,NNP,O
sg,NNP,O
dipstick,NN,O
test,NN,O
for,IN,O
urinary,JJ,O
protein,NN,O
when,WRB,O
gabapentin,NN,D
was,VBD,O
added,VBN,O
to,TO,O
other,JJ,O
antiepileptic,JJ,O
drugs,NNS,D
",",",",O
the,DT,O
more,RBR,O
specific,JJ,O
sulfosalicylic,JJ,O
acid,NN,O
precipitation,NN,O
procedure,NN,O
is,VBZ,O
recommended,VBN,O
to,TO,O
determine,VB,O
the,DT,O
presence,NN,O
of,IN,O
urine,NN,O
protei,NN,O
.,.,.
,,
laboratory,NN,O
test,NN,O
findings,VBZ,O
asymptomatic,JJ,O
",",",",O
transitory,JJ,O
changes,NNS,O
in,IN,O
serum,NN,O
iron,NN,D
have,VBP,O
been,VBN,O
observed,VBN,O
.,.,.
,,
the,DT,O
clinical,JJ,O
significance,NN,O
is,VBZ,O
unknown,JJ,O
.,.,.
,,
omniscan,NN,B
interferes,VBZ,O
with,IN,O
serum,NN,O
calcium,NN,D
measurements,NNS,O
with,IN,O
some,DT,O
colorimetric,JJ,O
-lrb-,-LRB-,O
complexometric,JJ,O
-rrb-,-RRB-,O
methods,NNS,O
commonly,RB,O
used,VBN,O
in,IN,O
hospitals,NNS,O
",",",",O
resulting,VBG,O
in,IN,O
serum,NN,O
calcium,NN,D
concentrations,NNS,O
lower,JJR,O
than,IN,O
the,DT,O
TRUE,JJ,O
values,NNS,O
.,.,.
,,
thus,RB,O
",",",",O
it,PRP,O
is,VBZ,O
recommended,VBN,O
not,RB,O
to,TO,O
use,VB,O
such,JJ,O
methods,NNS,O
for,IN,O
24-Dec,CD,O
hours,NNS,O
after,IN,O
administration,NN,O
of,IN,O
omniscan,NNP,B
.,.,.
,,
if,IN,O
such,JJ,O
measurements,NNS,O
are,VBP,O
necessary,JJ,O
",",",",O
the,DT,O
use,NN,O
of,IN,O
other,JJ,O
methods,NNS,O
is,VBZ,O
recommended,VBN,O
.,.,.
,,
all,DT,O
patients,NNS,O
in,IN,O
whom,WP,O
this,DT,O
effect,NN,O
was,VBD,O
observed,VBN,O
remained,VBD,O
asymptomatic,JJ,O
.,.,.
,,
no,DT,O
formal,JJ,O
drug,NN,D
interaction,NN,O
studies,NNS,O
have,VBP,O
been,VBN,O
conducted,VBN,O
.,.,.
,,
no,DT,O
drug,NN,D
interactions,NNS,O
have,VBP,O
been,VBN,O
observed,VBN,O
with,IN,O
the,DT,O
vitrasert,NN,B
implant,NN,O
.,.,.
,,
there,EX,O
is,VBZ,O
limited,JJ,O
experience,NN,O
with,IN,O
use,NN,O
of,IN,O
retinal,JJ,O
tamponades,NNS,O
in,IN,O
conjunction,NN,O
with,IN,O
the,DT,O
vitrasert,NN,B
implant,NN,O
.,.,.
,,
substances,NNS,O
that,WDT,O
are,VBP,O
inducers,NNS,O
of,IN,O
cyp3a4,NN,D
activity,NN,O
increase,VBP,O
the,DT,O
metabolism,NN,O
of,IN,O
gefitinib,NN,D
and,CC,O
decrease,VB,O
its,PRP$,O
plasma,NN,O
concentrations,NNS,O
.,.,.
,,
in,IN,O
patients,NNS,O
receiving,VBG,O
a,DT,O
potent,JJ,O
cyp3a4,NN,D
inducer,NN,O
such,JJ,O
as,IN,O
rifampicin,NN,D
or,CC,O
phenytoin,NN,D
",",",",O
a,DT,O
dose,NN,O
increase,NN,O
to,TO,O
500,CD,O
mg,NN,O
daily,RB,O
should,MD,O
be,VB,O
considered,VBN,O
in,IN,O
the,DT,O
absence,NN,O
of,IN,O
severe,JJ,O
adverse,JJ,O
drug,NN,D
reaction,NN,O
",",",",O
and,CC,O
clinical,JJ,O
response,NN,O
and,CC,O
adverse,JJ,O
events,NNS,O
should,MD,O
be,VB,O
carefully,RB,O
monitored,VBN,O
-lrb-,-LRB-,O
see,VB,O
clinical,NNP,O
pharmacology-pharmacokinetics-drug-drug,NNP,O
interactions,NNS,O
and,CC,O
dosage,NN,O
and,CC,O
administration-dosage,NN,O
adjustment,NNP,O
sections,NNS,O
-rrb-,-RRB-,O
.,.,.
,,
international,NNP,O
normalized,NNP,O
ratio,NNP,O
-lrb-,-LRB-,O
inr,NNP,O
-rrb-,-RRB-,O
elevations,NNS,O
and/or,CC,O
bleeding,VBG,O
events,NNS,O
have,VBP,O
been,VBN,O
reported,VBN,O
in,IN,O
some,DT,O
patients,NNS,O
taking,VBG,O
warfarin,NN,D
while,IN,O
on,IN,O
iressa,NN,B
therapy,NN,O
.,.,.
,,
patients,NNS,O
taking,VBG,O
warfarin,NN,D
should,MD,O
be,VB,O
monitored,VBN,O
regularly,RB,O
for,IN,O
changes,NNS,O
in,IN,O
prothrombin,NN,O
time,NN,O
or,CC,O
inr,NN,O
.,.,.
,,
substances,NNS,O
that,WDT,O
are,VBP,O
potent,JJ,O
inhibitors,NNS,O
of,IN,O
cyp3a4,NN,D
activity,NN,O
-lrb-,-LRB-,O
eg,FW,O
",",",",O
ketoconazole,NN,D
and,CC,O
itraconazole,NN,D
-rrb-,-RRB-,O
decrease,NN,O
gefitinib,NN,D
metabolism,NN,O
and,CC,O
increase,NN,O
gefitinib,NN,D
plasma,NN,O
concentrations,NNS,O
.,.,.
,,
this,DT,O
increase,NN,O
may,MD,O
be,VB,O
clinically,RB,O
relevant,JJ,O
as,IN,O
adverse,JJ,O
experiences,NNS,O
are,VBP,O
related,JJ,O
to,TO,O
dose,NN,O
and,CC,O
exposure,NN,O
;,:,O
.,.,.
,,
therefore,RB,O
",",",",O
caution,NN,O
should,MD,O
be,VB,O
used,VBN,O
when,WRB,O
administering,VBG,O
cyp3a4,NN,D
inhibitors,NNS,O
with,IN,O
iressa,NN,B
.,.,.
,,
drugs,NNS,O
that,WDT,O
cause,VBP,O
significant,JJ,O
sustained,JJ,O
elevation,NN,O
in,IN,O
gastric,JJ,O
ph,NN,O
-lrb-,-LRB-,O
histamine,NN,D
h2-receptor,NN,O
antagonists,NNS,O
such,JJ,O
as,IN,O
ranitidine,NN,D
or,CC,O
cimetidine,NN,D
-rrb-,-RRB-,O
may,MD,O
reduce,VB,O
plasma,NN,O
concentrations,NNS,O
of,IN,O
iressa,NNP,B
and,CC,O
therefore,RB,O
potentially,RB,O
may,MD,O
reduce,VB,O
efficacy,NN,O
.,.,.
,,
phase,NN,O
ii,CD,O
clinical,JJ,O
trial,NN,O
data,NNS,O
",",",",O
where,WRB,O
iressa,NNP,B
and,CC,O
vinorelbine,NN,D
have,VBP,O
been,VBN,O
used,VBN,O
concomitantly,RB,O
",",",",O
indicate,VBP,O
that,IN,O
iressa,NNP,B
may,MD,O
exacerbate,VB,O
the,DT,O
neutropenic,JJ,O
effect,NN,O
of,IN,O
vinorelbine,NN,D
.,.,.
,,
no,DT,O
specific,JJ,O
drug,NN,D
interaction,NN,O
studies,NNS,O
have,VBP,O
been,VBN,O
conducted,VBN,O
.,.,.
,,
for,IN,O
information,NN,O
on,IN,O
the,DT,O
pharmacokinetics,NNS,O
of,IN,O
gemzar,NNP,B
and,CC,O
cisplatin,NN,D
in,IN,O
combination,NN,O
",",",",O
see,VBP,O
drug,NN,O
interactions,NNS,O
under,IN,O
clinical,NNP,O
pharmacology,NNP,O
section,NN,O
.,.,.
,,
-rrb-,-RRB-,O
.,.,.
,,
clinical,JJ,O
laboratory,NN,O
.,.,.
,,
increased,VBN,O
creatine,NN,O
.,.,.
,,
positive,JJ,O
antinuclear,JJ,O
.,.,.
,,
phosphokinase,NN,O
.,.,.
,,
antibody,NN,O
.,.,.
,,
increased,VBN,O
bilirubin,NN,O
.,.,.
,,
increased,VBN,O
liver,NN,O
.,.,.
,,
transaminases,NNS,O
-lrb-,-LRB-,O
ast,NNP,O
.,.,.
,,
-lrb-,-LRB-,O
sgot,NN,O
-rrb-,-RRB-,O
",",",",O
alt,NN,O
-lrb-,-LRB-,O
sgpt,NN,O
-rrb-,-RRB-,O
.,.,.
,,
increased,VBN,O
alkaline,NN,O
.,.,.
,,
phophatase,NN,O
.,.,.
,,
hematopoietic,JJ,O
.,.,.
,,
anemia,NN,O
.,.,.
,,
thrombocytopenia,NN,O
.,.,.
,,
leukopenia,NN,O
.,.,.
,,
bone,NN,O
marrow,NN,O
hypoplasia,NN,O
.,.,.
,,
eosinophilia,NN,O
.,.,.
,,
immunologic,JJ,O
.,.,.
,,
angioedema,NN,O
.,.,.
,,
anaphylaxis,NN,O
.,.,.
,,
laryngeal,JJ,O
edema,NN,O
.,.,.
,,
lupus-like,JJ,O
syndrome,NN,O
.,.,.
,,
urticaria,NN,O
.,.,.
,,
vasculitis,NN,O
.,.,.
,,
integumentary,NNP,O
.,.,.
,,
exfoliative,JJ,O
dermatitis,NN,O
.,.,.
,,
alopecia,NN,O
.,.,.
,,
rash,NN,O
.,.,.
,,
dermatitis,NN,O
.,.,.
,,
pruritus,NN,O
.,.,.
,,
administration,NN,O
of,IN,O
repeat,NN,O
doses,NNS,O
of,IN,O
factive,NNP,B
had,VBD,O
no,DT,O
effect,NN,O
on,IN,O
the,DT,O
repeat,NN,O
dose,NN,O
pharmacokinetics,NNS,O
of,IN,O
theophylline,NN,D
",",",",O
digoxin,NN,D
or,CC,O
an,DT,O
ethinylestradiol/levonorgestrol,NN,O
oral,JJ,O
contraceptive,JJ,G
product,NN,O
in,IN,O
healthy,JJ,O
subjects,NNS,O
.,.,.
,,
concomitant,JJ,O
administration,NN,O
of,IN,O
factive,NN,B
and,CC,O
calcium,NN,D
carbonate,NN,O
",",",",O
cimetidine,NN,D
",",",",O
omeprazole,NN,D
",",",",O
or,CC,O
an,DT,O
estrogen/progesterone,JJ,O
oral,JJ,O
contraceptive,NN,G
produced,VBD,O
minor,JJ,O
changes,NNS,O
in,IN,O
the,DT,O
pharmacokinetics,NNS,O
of,IN,O
gemifloxacin,NN,D
",",",",O
which,WDT,O
were,VBD,O
considered,VBN,O
to,TO,O
be,VB,O
without,IN,O
clinical,JJ,O
significance,NN,O
.,.,.
,,
concomitant,JJ,O
administration,NN,O
of,IN,O
factive,NN,B
with,IN,O
probenecid,NN,D
resulted,VBD,O
in,IN,O
a,DT,O
45,CD,O
%,NN,O
increase,NN,O
in,IN,O
systemic,JJ,O
exposure,NN,O
to,TO,O
gemifloxacin,NN,D
.,.,.
,,
factive,NNP,B
had,VBD,O
no,DT,O
significant,JJ,O
effect,NN,O
on,IN,O
the,DT,O
anticoagulant,JJ,G
effect,NN,O
of,IN,O
warfarin,NN,D
in,IN,O
healthy,JJ,O
subjects,NNS,O
on,IN,O
stable,JJ,O
warfarin,NN,D
therapy,NN,O
.,.,.
,,
however,RB,O
",",",",O
because,IN,O
some,DT,O
quinolones,NNS,G
have,VBP,O
been,VBN,O
reported,VBN,O
to,TO,O
enhance,VB,O
the,DT,O
anticoagulant,JJ,G
effects,NNS,O
of,IN,O
warfarin,NN,D
or,CC,O
its,PRP$,O
derivatives,NNS,O
in,IN,O
patients,NNS,O
",",",",O
the,DT,O
prothrombin,NN,O
time,NN,O
or,CC,O
other,JJ,O
suitable,JJ,O
coagulation,NN,O
test,NN,O
should,MD,O
be,VB,O
closely,RB,O
monitored,VBN,O
if,IN,O
a,DT,O
quinolone,JJ,G
antimicrobial,JJ,O
is,VBZ,O
administered,VBN,O
concomitantly,RB,O
with,IN,O
warfarin,NN,D
or,CC,O
its,PRP$,O
derivatives,NNS,O
.,.,.
,,
quinolones,NNS,G
form,VBP,O
chelates,NNS,O
with,IN,O
alkaline,NN,O
earth,NN,O
and,CC,O
transition,NN,O
metals,NNS,O
.,.,.
,,
the,DT,O
absorption,NN,O
of,IN,O
oral,JJ,O
gemifloxacin,NN,D
is,VBZ,O
significantly,RB,O
reduced,VBN,O
by,IN,O
the,DT,O
concomitant,JJ,O
administration,NN,O
of,IN,O
an,DT,O
antacid,NN,G
containing,VBG,O
aluminum,NN,D
and,CC,O
magnesium,NN,D
.,.,.
,,
magnesium,NN,D
-,:,O
and/or,CC,O
aluminum-containing,JJ,O
antacids,NNS,G
",",",",O
products,NNS,O
containing,VBG,O
ferrous,JJ,O
sulfate,NN,O
-lrb-,-LRB-,O
iron,NN,D
-rrb-,-RRB-,O
",",",",O
multivitamin,JJ,O
preparations,NNS,O
containing,VBG,O
zinc,NN,D
or,CC,O
other,JJ,O
metal,NN,O
cations,NNS,O
",",",",O
or,CC,O
videx,NNP,B
-lrb-,-LRB-,O
didanosine,NN,D
-rrb-,-RRB-,O
chewable/buffered,VBD,O
tablets,NNS,O
or,CC,O
the,DT,O
pediatric,JJ,O
powder,NN,O
for,IN,O
oral,JJ,O
solution,NN,O
should,MD,O
not,RB,O
be,VB,O
taken,VBN,O
within,IN,O
3,CD,O
hours,NNS,O
before,IN,O
or,CC,O
2,CD,O
hours,NNS,O
after,IN,O
factive,NNP,B
.,.,.
,,
sucralfate,NNP,D
should,MD,O
not,RB,O
be,VB,O
taken,VBN,O
within,IN,O
2,CD,O
hours,NNS,O
of,IN,O
factive,NN,B
.,.,.
,,
there,EX,O
have,VBP,O
been,VBN,O
no,DT,O
formal,JJ,O
drug-interaction,NN,O
studies,NNS,O
performed,VBN,O
with,IN,O
mylotarg,NN,B
.,.,.
,,
the,DT,O
potential,NN,O
for,IN,O
drug-drug,JJ,O
interaction,NN,O
with,IN,O
drugs,NNS,D
affected,VBN,O
by,IN,O
cytochrome,NN,O
p450,NN,O
enzymes,NNS,O
may,MD,O
not,RB,O
be,VB,O
ruled,VBN,O
out,RP,O
.,.,.
,,
laboratory,NNP,O
test,NNP,O
interactions,NNS,O
.,.,.
,,
mylotarg,NNP,B
is,VBZ,O
not,RB,O
known,VBN,O
to,TO,O
interfere,VB,O
with,IN,O
any,DT,O
routine,JJ,O
diagnostic,JJ,O
tests,NNS,O
.,.,.
,,
interactions,NNS,O
between,IN,O
copaxone,NNP,B
and,CC,O
other,JJ,O
drugs,NNS,D
have,VBP,O
not,RB,O
been,VBN,O
fully,RB,O
evaluated,VBN,O
.,.,.
,,
results,NNS,O
from,IN,O
existing,VBG,O
clinical,JJ,O
trials,NNS,O
suggest,VBP,O
no,DT,O
significant,JJ,O
interactions,NNS,O
between,IN,O
copaxone,NNP,B
and,CC,O
other,JJ,O
therapies,NNS,O
commonly,RB,O
used,VBN,O
in,IN,O
ms,NN,O
patients,NNS,O
",",",",O
including,VBG,O
the,DT,O
concurrent,JJ,O
use,NN,O
of,IN,O
corticosteroids,NNS,G
for,IN,O
up,RB,O
to,TO,O
28,CD,O
days,NNS,O
.,.,.
,,
copaxone,NNP,B
has,VBZ,O
not,RB,O
been,VBN,O
formally,RB,O
evaluated,VBN,O
in,IN,O
combination,NN,O
with,IN,O
interferon,NN,O
beta,NN,O
.,.,.
,,
however,RB,O
",",",",O
10,CD,O
patients,NNS,O
who,WP,O
switched,VBD,O
from,IN,O
therapy,NN,O
with,IN,O
interferon,NN,O
beta,NN,O
to,TO,O
copaxone,NNP,B
did,VBD,O
not,RB,O
report,VB,O
any,DT,O
serious,JJ,O
and,CC,O
unexpected,JJ,O
adverse,JJ,O
reactions,NNS,O
thought,VBD,O
to,TO,O
be,VB,O
related,VBN,O
to,TO,O
treatment,NN,O
.,.,.
,,
the,DT,O
hypoglycemic,JJ,G
action,NN,O
of,IN,O
sulfonylureas,NNS,G
may,MD,O
be,VB,O
potentiated,VBN,O
by,IN,O
certain,JJ,O
drugs,NNS,D
including,VBG,O
nonsteroidal,JJ,O
anti-inflammatory,JJ,G
agents,NNS,O
and,CC,O
other,JJ,O
drugs,NNS,D
that,WDT,O
are,VBP,O
highly,RB,O
protein,NN,O
bound,VBD,O
",",",",O
salicylates,NNS,G
",",",",O
sulfonamides,NNS,G
",",",",O
chloramphenicol,NN,D
",",",",O
probenecid,NN,D
",",",",O
coumarins,NNS,G
",",",",O
monoamine,NN,O
oxidase,NN,O
inhibitors,NNS,O
",",",",O
and,CC,O
beta,NN,O
adrenergic,JJ,G
blocking,VBG,O
agents,NNS,O
.,.,.
,,
when,WRB,O
such,JJ,O
drugs,NNS,D
are,VBP,O
administered,VBN,O
to,TO,O
a,DT,O
patient,NN,O
receiving,VBG,O
micronase,NNP,B
",",",",O
the,DT,O
patient,NN,O
should,MD,O
be,VB,O
observed,VBN,O
closely,RB,O
for,IN,O
hypoglycemia,NN,O
.,.,.
,,
when,WRB,O
such,JJ,O
drugs,NNS,D
are,VBP,O
withdrawn,VBN,O
from,IN,O
a,DT,O
patient,NN,O
receiving,VBG,O
micronase,NNP,B
",",",",O
the,DT,O
patient,NN,O
should,MD,O
be,VB,O
observed,VBN,O
closely,RB,O
for,IN,O
loss,NN,O
of,IN,O
control,NN,O
.,.,.
,,
certain,JJ,O
drugs,NNS,D
tend,VBP,O
to,TO,O
produce,VB,O
hyperglycemia,NN,O
and,CC,O
may,MD,O
lead,VB,O
to,TO,O
loss,NN,O
of,IN,O
control,NN,O
.,.,.
,,
these,DT,O
drugs,NNS,D
include,VBP,O
the,DT,O
thiazides,NNS,G
and,CC,O
other,JJ,O
diuretics,NNS,G
",",",",O
corticosteroids,NNS,G
",",",",O
phe-nothiazines,NNS,O
",",",",O
thyroid,NN,G
products,NNS,O
",",",",O
estrogens,NNS,G
",",",",O
oral,JJ,O
contraceptives,NNS,G
",",",",O
phenytoin,NN,D
",",",",O
nicotinic,JJ,O
acid,NN,O
",",",",O
sympathomimet-ics,NNS,O
",",",",O
calcium,NN,D
channel,NN,O
blocking,VBG,O
drugs,NNS,D
",",",",O
and,CC,O
isoniazid,NN,D
.,.,.
,,
when,WRB,O
such,JJ,O
drugs,NNS,D
are,VBP,O
administered,VBN,O
to,TO,O
a,DT,O
patient,NN,O
receiving,VBG,O
micronase,NNP,B
",",",",O
the,DT,O
patient,NN,O
should,MD,O
be,VB,O
closely,RB,O
observed,VBN,O
for,IN,O
loss,NN,O
of,IN,O
control,NN,O
.,.,.
,,
when,WRB,O
such,JJ,O
drugs,NNS,D
are,VBP,O
withdrawn,VBN,O
from,IN,O
a,DT,O
patient,NN,O
receiving,VBG,O
micronase,NNP,B
",",",",O
the,DT,O
patient,NN,O
should,MD,O
be,VB,O
observed,VBN,O
closely,RB,O
for,IN,O
hypoglycemia,NN,O
.,.,.
,,
a,DT,O
possible,JJ,O
interaction,NN,O
between,IN,O
glyburide,NN,D
and,CC,O
ciprofloxacin,NN,D
",",",",O
a,DT,O
fluoroquinolone,JJ,O
antibiotic,JJ,G
",",",",O
has,VBZ,O
been,VBN,O
reported,VBN,O
",",",",O
resulting,VBG,O
in,IN,O
a,DT,O
potentiation,NN,O
of,IN,O
the,DT,O
hypoglycemic,JJ,G
action,NN,O
of,IN,O
glyburide,NN,D
.,.,.
,,
the,DT,O
mechanism,NN,O
for,IN,O
this,DT,O
interaction,NN,O
is,VBZ,O
not,RB,O
known,VBN,O
.,.,.
,,
a,DT,O
potential,JJ,O
interaction,NN,O
between,IN,O
oral,JJ,O
miconazole,NN,D
and,CC,O
oral,JJ,O
hypoglycemic,JJ,G
agents,NNS,O
leading,VBG,O
to,TO,O
severe,JJ,O
hypoglycemia,NN,O
has,VBZ,O
been,VBN,O
reported,VBN,O
.,.,.
,,
whether,IN,O
this,DT,O
interaction,NN,O
also,RB,O
occurs,VBZ,O
with,IN,O
the,DT,O
intravenous,JJ,O
",",",",O
topical,JJ,O
or,CC,O
vaginal,JJ,O
preparations,NNS,O
of,IN,O
miconazole,NN,D
is,VBZ,O
not,RB,O
known,VBN,O
.,.,.
,,
metformin,NNP,D
:,:,O
in,IN,O
a,DT,O
single-dose,JJ,O
interaction,NN,O
study,NN,O
in,IN,O
niddm,NNP,O
subjects,NNS,O
",",",",O
decreases,VBZ,O
in,IN,O
glyburide,NN,D
auc,NN,O
and,CC,O
cmax,NN,O
were,VBD,O
observed,VBN,O
",",",",O
but,CC,O
were,VBD,O
highly,RB,O
variable,JJ,O
.,.,.
,,
the,DT,O
single-dose,JJ,O
nature,NN,O
of,IN,O
this,DT,O
study,NN,O
and,CC,O
the,DT,O
lack,NN,O
of,IN,O
correlation,NN,O
between,IN,O
glyburide,NN,D
blood,NN,O
levels,NNS,O
and,CC,O
pharmaco-dynamic,JJ,O
effects,NNS,O
",",",",O
makes,VBZ,O
the,DT,O
clinical,JJ,O
significance,NN,O
of,IN,O
this,DT,O
interaction,NN,O
uncertain,JJ,O
.,.,.
,,
coadministration,NN,O
of,IN,O
gly-buride,NN,O
and,CC,O
metformin,NN,D
did,VBD,O
not,RB,O
result,VB,O
in,IN,O
any,DT,O
changes,NNS,O
in,IN,O
either,CC,O
metformin,NN,D
pharmacokinetics,NNS,O
or,CC,O
pharmaco-dynamics,NNS,O
.,.,.
,,
many,JJ,O
other,JJ,O
medicines,NNS,O
may,MD,O
increase,VB,O
or,CC,O
decrease,VB,O
the,DT,O
effects,NNS,O
of,IN,O
glimepiride,NN,D
or,CC,O
affect,VB,O
your,PRP$,O
condition,NN,O
.,.,.
,,
before,IN,O
taking,VBG,O
glimepiride,NN,D
",",",",O
tell,VB,O
your,PRP$,O
doctor,NN,O
if,IN,O
you,PRP,O
are,VBP,O
taking,VBG,O
any,DT,O
of,IN,O
the,DT,O
following,VBG,O
medicines,NNS,O
:,:,O
-,:,O
aspirin,NN,B
or,CC,O
another,DT,O
salicylate,NN,G
such,JJ,O
as,IN,O
magnesium/choline,NN,O
salicylate,NN,G
-lrb-,-LRB-,O
trilisate,NN,B
-rrb-,-RRB-,O
",",",",O
salsalate,NN,D
-lrb-,-LRB-,O
disalcid,NNP,B
",",",",O
others,NNS,O
-rrb-,-RRB-,O
",",",",O
choline,NN,O
salicylate,NN,G
-lrb-,-LRB-,O
arthropan,NN,D
-rrb-,-RRB-,O
",",",",O
magnesium,NN,D
salicylate,NN,G
-lrb-,-LRB-,O
magan,NN,B
-rrb-,-RRB-,O
",",",",O
or,CC,O
bismuth,NN,O
subsalicylate,NN,O
-lrb-,-LRB-,O
pepto-bismol,NN,B
-rrb-,-RRB-,O
.,.,.
,,
-,:,O
a,DT,O
nonsteroidal,JJ,O
anti-inflammatory,JJ,G
drug,NN,D
-lrb-,-LRB-,O
nsaid,NN,G
-rrb-,-RRB-,O
such,JJ,O
as,IN,O
ibuprofen,NN,D
-lrb-,-LRB-,O
motrin,NN,B
",",",",O
advil,NNP,B
",",",",O
nuprin,NNP,B
",",",",O
others,NNS,O
-rrb-,-RRB-,O
",",",",O
ketoprofen,NN,D
-lrb-,-LRB-,O
orudis,NNP,B
